text,label
"Graham’s 1999 study of US dam failures resulting in fatalities from 1960-1998 concluded that the failure of dams between 6.1 and 15 m high caused 86% of the deaths, and the failure of dams less than 6.1 m high caused 2% of the deaths.",1
"Non-jurisdictional dams may pose hazards because their design, construction, maintenance, and surveillance is not regulated.",1
"An auxiliary dam is constructed in a low spot or ""saddle"" through which the reservoir would otherwise escape.",1
"Conversely, a wing dam is a structure that only partly restricts a waterway, creating a faster channel that resists the accumulation of sediment.",1
"Underground dams are typically constructed in areas where water resources are minimal and need to be efficiently stored, such as in deserts and on islands like the Fukuzato Dam in Okinawa, Japan.",1
A sub-surface dam is built across an aquifer or drainage route from an impervious layer up to just below the surface.,1
A sand-storage dam is a weir built in stages across a stream or wadi.,1
"Conventional water retention dams can serve this purpose, but due to cost, a tailings dam is more viable.",1
"Unlike water retention dams, a tailings dam is raised in succession throughout the life of the particular mine.",1
"Typically, a base or starter dam is constructed, and as it fills with a mixture of tailings and water, it is raised.",1
"Material used to raise the dam can include the tailings along with dirt.There are three raised tailings dam designs, the upstream, downstream and centerline, named according to the movement of the crest during raising.",1
"An upstream tailings dam consists of trapezoidal embankments being constructed on top but toe to crest of another, moving the crest further upstream.",1
"A centerlined dam has sequential embankment dams constructed directly on top of another while fill is placed on the downstream side for support and slurry supports the upstream side.Because tailings dams often store toxic chemicals from the mining process, they have an impervious liner to prevent seepage.",1
"Intended as permanent structures, steel dams were an experiment to determine if a construction technique could be devised that was cheaper than masonry, concrete or earthworks, but sturdier than timber crib dams.",1
"The locations where timber dams are most economical to build are those where timber is plentiful, cement is costly or difficult to transport, and either a low head diversion dam is required or longevity is not an issue.",1
"Timber dams were once numerous, especially in the North American West, but most have failed, been hidden under earth embankments, or been replaced with entirely new structures.",1
Two common variations of timber dams were the crib and the plank.,1
Timber crib dams were erected of heavy timbers or dressed logs in the manner of a log house and the interior filled with earth or rubble.,1
Splash dams were timber crib dams used to help float logs downstream in the late 19th and early 20th centuries.,1
Timber plank dams were more elegant structures that employed a variety of construction methods utilizing heavy timbers to support a water retaining arrangement of planks.,1
Common uses for cofferdams include construction and repair of offshore oil platforms.,1
In such cases the cofferdam is fabricated from sheet steel and welded into place under water.,1
"Lava dams are formed when lava flows, often basaltic, intercept the path of a stream or lake outlet, resulting in the creation of a natural impoundment.",1
"Historical examples include the Usoi Dam in Tajikistan, which blocks the Murghab River to create Sarez Lake.",1
Natural dams often pose significant hazards to human settlements and infrastructure.,1
Many dams in areas where precipitation fluctuates in an annual cycle will also see the reservoir fluctuate annually in an attempt to balance these difference purposes.,1
Dam management becomes a complex exercise amongst competing stakeholders.,1
The primary function of the dam's structure is to fill the gap in the natural reservoir line left by the stream channel.,1
"Older dams often lack a fish ladder, which keeps many fish from moving upstream to their natural breeding grounds, causing failure of breeding cycles or blocking of migration paths.",1
"Large reservoirs formed behind dams have been indicated in the contribution of seismic activity, due to changes in water load and/or the height of the water table.Dams are also found to have a role in the increase/decrease of global warming.",1
"While dams and the water behind them cover only a small portion of earth's surface, they harbour biological activity that can produce large amounts of greenhouse gases.",1
Most dams incorporate mechanisms to permit the reservoir to be lowered or even drained in the event of such problems.,1
"During an armed conflict, a dam is to be considered as an ""installation containing dangerous forces"" due to the massive impact of a possible destruction on the civilian population and the environment.",1
"The main causes of dam failure include inadequate spillway capacity, piping through the embankment, foundation or abutments, spillway design error, geological instability caused by changes to water levels during filling or poor surveying, poor maintenance, especially of outlet pipes, extreme rainfall, earthquakes, and human, computer or design error.",1
"A notable case of deliberate dam failure was the Royal Air Force 'Dambusters' raid on Germany in World War II, in which three German dams were selected to be breached in order to damage German infrastructure and manufacturing and power capabilities deriving from the Ruhr and Eder rivers.",1
Dams and Development: Transnational Struggles for Water and Power.,1
"""Dams from the Roman Era in Spain.",1
"From Roman Arch Dams to Modern Concrete Designs"".",1
"River engineering is the process of planned human intervention in the course, characteristics, or flow of a river with the intention of producing some defined benefit.",1
"From the late 20th century, river engineering has had environmental concerns broader than immediate human benefit and some river engineering projects have been concerned exclusively with the restoration or protection of natural characteristics and habitats.",1
River engineering has often resulted in unintended systematic responses.,1
The river engineering discipline now strives to repair hydromodified degradations and account for potential systematic response to planned alterations by considering fluvial geomorphology.,1
"River engineering attempts to understand fluvial geomorphology, implement a physical alteration, and maintain public safety.",1
"River engineering works are only required to prevent changes in the course of the stream, to regulate its depth, and especially to fix the low-water channel and concentrate the flow in it, so as to increase as far as practicable the navigable depth at the lowest stage of the water level.",1
"Coastal engineering is a branch of civil engineering concerned with the specific demands posed by constructing at or near the coast, as well as the development of the coast itself.",1
"The areas of interest in coastal engineering include the coasts of the oceans, seas, marginal seas, estuaries and big lakes.",1
"Most often, in coastal engineering projects there is a need for metocean conditions: local wind and wave climate, as well as statistics for and information on other hydrodynamic quantities of interest.",1
The practices in present-day coastal engineering are more-and-more based on models verified and validated by experimental data.,1
"Groundwater engineering, another name for hydrogeology, is a branch of engineering which is concerned with groundwater movement and design of wells, pumps, and drains.",1
"The main concerns in groundwater engineering include groundwater contamination, conservation of supplies, and water quality.Wells are constructed for use in developing nations, as well as for use in developed nations in places which are not connected to a city water system.",1
Electricity is the set of physical phenomena associated with the presence and motion of matter that has a property of electric charge.,1
"In the early days, electricity was considered as being unrelated to magnetism.",1
"Electricity is at the heart of many modern technologies, being used for:

electric power where electric current is used to energise equipment;
electronics which deals with electrical circuits that involve active electrical components such as vacuum tubes, transistors, diodes and integrated circuits, and associated passive interconnection technologies.Electrical phenomena have been studied since antiquity, though progress in theoretical understanding remained slow until the seventeenth and eighteenth centuries.",1
"Even then, practical applications for electricity were few, and it would not be until the late nineteenth century that electrical engineers were able to put it to industrial and residential use.",1
"Electricity's extraordinary versatility means it can be put to an almost limitless set of applications which include transport, heating, lighting, communications, and computation.",1
"Electricity would remain little more than an intellectual curiosity for millennia until 1600, when the English scientist William Gilbert wrote De Magnete, in which he made a careful study of electricity and magnetism, distinguishing the lodestone effect from static electricity produced by rubbing amber.",1
"Electricity and magnetism were definitively linked by James Clerk Maxwell, in particular in his ""On Physical Lines of Force"" in 1861 and 1862.While the early 19th century had seen rapid progress in electrical science, the late 19th century would see the greatest progress in electrical engineering.",1
"The informal term static electricity refers to the net presence of charge on a body, usually caused when dissimilar materials are rubbed together, transferring charge from one to the other.",1
Electricity is usually sold by the kilowatt hour which is the product of power in kilowatts multiplied by running time in hours.,1
"Electric utilities measure power using electricity meters, which keep a running total of the electric energy delivered to a customer.",1
"Unlike fossil fuels, electricity is a low entropy form of energy and can be converted into motion or many other forms of energy with high efficiency.",1
"This requires electricity utilities to make careful predictions of their electrical loads, and maintain constant co-ordination with their power stations.",1
Demand for electricity grows with great rapidity as a nation modernises and its economy develops.,1
"Historically, the growth rate for electricity demand has outstripped that for other forms of energy.Environmental concerns with electricity generation have led to an increased focus on generation from renewable sources, in particular from wind and solar.",1
"Electricity is however still a highly practical energy source for heating and refrigeration, with air conditioning/heat pumps representing a growing sector for electricity demand for heating and cooling, the effects of which electricity utilities are increasingly obliged to accommodate.Electricity is used within telecommunications, and indeed the electrical telegraph, demonstrated commercially in 1837 by Cooke and Wheatstone, was one of its earliest applications.",1
"This phenomenon is known as piezoelectricity, from the Greek piezein, meaning to press, and was discovered in 1880 by Pierre and Jacques Curie.",1
The revitalization of monsters with electricity later became a stock theme in horror films.,1
"As the public familiarity with electricity as the lifeblood of the Second Industrial Revolution grew, its wielders were more often cast in a positive light, such as the workers who ""finger death at their gloves' end as they piece and repiece the living wires"" in Rudyard Kipling's 1907 poem Sons of Martha.",1
"The masters of electricity, whether fictional or real—including scientists such as Thomas Edison, Charles Steinmetz or Nikola Tesla—were popularly conceived of as having wizard-like powers.With electricity ceasing to be a novelty and becoming a necessity of everyday life in the later half of the 20th century, it required particular attention by popular culture only when it stops flowing, an event that usually signals disaster.",1
A history of electricity from antiquity to the days of Benjamin Franklin.,1
"""One-Hundred Years of Electricity"", May 1931, Popular Mechanics
Illustrated view of how an American home's electrical system works
Electricity around the world
Electricity Misconceptions
Electricity and Magnetism
Understanding Electricity and Electronics in about 10 Minutes
World Bank report on Water, Electricity and Utility subsidies",1
"Electromagnetism is a branch of physics involving the study of the electromagnetic force, a type of physical interaction that occurs between electrically charged particles.",1
"The theoretical implications of electromagnetism, particularly the establishment of the speed of light based on properties of the ""medium"" of propagation, led to the development of special relativity by Albert Einstein in 1905.",1
"A theory of electromagnetism, known as classical electromagnetism, was developed by various physicists during the period between 1820 and 1873 when it culminated in the publication of a treatise by James Clerk Maxwell, which unified the preceding developments into a single theory and discovered the electromagnetic nature of light.",1
"In classical electromagnetism, the behavior of the electromagnetic field is described by a set of equations known as Maxwell's equations, and the electromagnetic force is given by the Lorentz force law.One of the peculiarities of classical electromagnetism is that it is difficult to reconcile with classical mechanics, but it is compatible with special relativity.",1
"(For more information, see Classical electromagnetism and special relativity and Covariant formulation of classical electromagnetism.)",1
Formulas for physical laws of electromagnetism need to be adjusted depending on what system of units one uses.,1
"Electronic engineering  is an electrical engineering discipline which utilizes nonlinear and active electrical components to design electronic circuits, devices, VLSI devices and their systems.",1
"A communication channel refers either to a physical transmission medium such as a wire, or to a logical connection over a multiplexed medium such as a radio channel in telecommunications and computer networking.",1
"These pathways, called communication channels, use two types of media: cable and broadcast.",1
"Statistically a communication channel is usually modelled as a triple consisting of an input alphabet, an output alphabet, and for each pair of input and output elements a transition probability p(i, o).",1
Communication channels are also studied in a discrete-alphabet setting.,1
A computer program is a collection of instructions that can be executed by a computer to perform a specific task.,1
A computer program is usually written by a computer programmer in a programming language.,1
"Alternatively, a computer program may be executed with the aid of an interpreter.",1
"A collection of computer programs, libraries, and related data are referred to as software.",1
"Computer programs may be categorized along functional lines, such as application software and system software.",1
The computer program was written on paper for reference.,1
Computer programs also were manually input via paper tape or punched cards.,1
The sometimes lengthy process of computer programming is usually referred to as software development.,1
"Compiled computer programs are commonly referred to as executables, binary images, or simply as binaries – a reference to the binary file format used to store the executable code.",1
"By contrast, compiled computer programs need no compiler present during execution.",1
Just in time compilers pre-compile computer programs just before execution.,1
The modified computer program is subsequently executed as part of the same program.,1
Desktop apps are traditional computer programs that run on desktop computers.,1
"Firmware is used when the computer program is rarely or never expected to change, or when the program must not be lost when the power is off.",1
"The Art of Computer Programming, Volume 1, 3rd Edition.",1
"The Art of Computer Programming, Volume 2, 3rd Edition.",1
"The Art of Computer Programming, Volume 3, 3rd Edition.",1
Computer engineering is a branch of engineering that integrates several fields of computer science and electronic engineering required to develop computer hardware and software.,1
"In Europe, accreditation of computer engineering schools is done by a variety of agencies part of the EQANIE network.",1
Both computer engineering and electronic engineering programs include analog and digital circuit design in their curriculum.,1
Most entry-level computer engineering jobs require at least a bachelor's degree in computer engineering.,1
"According to BLS, ""a computer engineering major is similar to electrical engineering but with some computer science courses added to the curriculum"".",1
"However, independent consultants who advertise Computer Engineering, just like any form of Engineering, may be subject to state laws which restrict professional engineer practice to only those who have received the appropriate License.",1
"As of 2018, computer embedded computer engineering specializations include system-on-chip design, architecture of edge computing and the Internet of things.",1
Control engineering or control systems engineering  is an engineering discipline that applies control theory to design systems with desired behaviors in control environments.,1
"Control engineering plays an essential role in a wide range of control systems, from simple household washing machines to high-performance F-16 fighter aircraft.",1
Control engineering has a wide range of applications from the flight and propulsion systems of commercial airliners to the cruise control present in many modern automobiles.,1
"In others, control engineering is connected to computer science, as most control techniques today are implemented through computers, often as embedded systems.",1
"However, specialised control engineering departments do exist, for example, the Department of Automatic Control and Systems Engineering at the University of Sheffield  and the Department of Robotics and Control Engineering at the United States Naval Academy.Control engineering has diversified applications that include science, finance management, and even human behavior.",1
"Students of control engineering may start with a linear control system course dealing with the time and complex-s domain, which requires a thorough background in elementary mathematics and Laplace transform, called classical control theory.",1
"A history of control engineering, 1800-1930.",1
"A history of control engineering, 1930-1955.",1
A mathematical model is a description of a system using mathematical concepts and language.,1
The process of developing a mathematical model is termed mathematical modeling.,1
"Mathematical models are used in the natural sciences and engineering disciplines, as well as in the social sciences.",1
"In general, mathematical models may include logical models.",1
Lack of agreement between theoretical mathematical models and experimental measurements often leads to important advances as better theories are developed.,1
Complicated mathematical models that have many variables may be consolidated by use of vectors where one symbol represents several variables.,1
Different mathematical models use different geometries that are not necessarily accurate descriptions of the geometry of the universe.,1
A mathematical model usually describes a system by a set of variables and a set of equations that establish relationships between the variables.,1
Mathematical modeling in this way does not necessarily require formal mathematics; animals have been shown to use dead reckoning.,1
"In computer science, mathematical models may be used to simulate computer networks.",1
"In mechanics, mathematical models may be used to analyze the movement of a rocket model.",1
"Mathematical Modelling Techniques, New York: Dover.",1
"An Introduction to Mathematical Modeling, New York: Dover.",1
"ISBN 0-486-41180-X
Gary Chartrand Graphs as Mathematical Models, Prindle, Webber & Schmidt ISBN 0871502364
Dubois, G. ""Modeling and Simulation"", Taylor & Francis, CRC Press.",1
"Gershenfeld, N. The Nature of Mathematical Modeling, Cambridge University Press ISBN 0-521-57095-6 .",1
Mathematical Modelling of Spatial-Ecological Complex Systems: an Evaluation.,1
Plus teacher and student package: Mathematical Modelling.,1
"Brings together all articles on mathematical modeling from Plus Magazine, the online mathematics magazine produced by the Millennium Mathematics Project at the University of Cambridge.PhilosophicalFrigg, R. and S. Hartmann, Models in Science, in: The Stanford Encyclopedia of Philosophy,
Griffiths, E. C. What is a model?",1
Telecommunications Engineering is an engineering discipline centered on electrical and computer engineering which seeks to support and enhance telecommunication systems.,1
Telecommunications engineering also overlaps with broadcast engineering.,1
Digital electronics  is a field of electronics involving the study of digital signals and the engineering of devices that use or produce them.,1
Microelectronics is a subfield of electronics.,1
"As the name suggests, microelectronics relates to the study and manufacture of very small electronic designs and components.",1
"Today, microelectronics design is largely aided by Electronic Design Automation software.",1
Software engineering is the systematic application of engineering approaches to the development of software.,1
Software engineering is a branch of computing science.,1
"The origins of the term ""software engineering"" have been attributed to various sources.",1
"The term ""software engineering"" appeared in a list of services offered by companies in the June 1965 issue of COMPUTERS and AUTOMATION and was used more formally in the August 1966 issue of Communications of the ACM “letter to the ACM membership” by the ACM President Anthony A. Oettinger;,  it is also associated with the title of a NATO conference in 1968 by Professor Friedrich L. Bauer, the first conference on software engineering.",1
"The 40th International Conference on Software Engineering celebrates 50 years of ""Software Engineering"" with the Plenary Sessions' keynotes of Frederick Brooks and Margaret Hamilton.In 1984, the Software Engineering Institute was established as a federally funded research and development center headquartered on the campus of Carnegie Mellon University in Pittsburgh, Pennsylvania, United States.",1
"Modern, generally accepted best-practices for software engineering have been collected by the ISO/IEC JTC 1/SC 7 subcommittee and published as the Software Engineering Body of Knowledge.",1
"A number of universities have Software Engineering degree programs; as of 2010, there were 244 Campus Bachelor of Software Engineering programs, 70 Online programs, 230 Masters-level programs, 41 Doctorate-level programs, and 69 Certificate-level programs in the United States.",1
"The IEEE's Guide to the Software Engineering Body of Knowledge – 2004 Version, or SWEBOK, defines the field and describes the knowledge the IEEE expects a practicing software engineer to have.",1
"The IEEE also promulgates a ""Software Engineering Code of Ethics"".",1
Broader certification of general software engineering skills is available through various professional societies.,1
As with other aspects of software engineering research is ongoing in this and related areas.,1
"Software engineering extends engineering and draws on the engineering model, i.e.",1
"Software engineering, of course, presents itself as another worthy cause, but that is eyewash: if you carefully read its literature and analyse what its devotees actually do, you will discover that software engineering has accepted as its charter ""How to program if you cannot.""",1
An Integrated Approach to Software Engineering.,1
"Object-oriented software engineering : using UML, patterns, and Java.",1
"Software engineering for embedded systems : methods, practical techniques, and applications.",1
Embedded systems control many devices in common use today.,1
"Some embedded systems are mass-produced, benefiting from economies of scale.",1
"Embedded systems range from portable devices such as digital watches and MP3 players, to large stationary installations like traffic light controllers, programmable logic controllers, and large complex systems like hybrid vehicles, medical imaging systems, and avionics.",1
Telecommunications systems employ numerous embedded systems from telephone switches for the network to cell phones at the end user.,1
"Medical equipment uses embedded systems for vital signs monitoring, electronic stethoscopes for amplifying sounds, and various medical imaging for non-invasive internal inspections.",1
"Embedded systems within medical equipment are often powered by industrial computers.Embedded systems are used in transportation, fire safety, safety and security, medical applications and life-critical systems.",1
"In dealing with security, the embedded systems can be self-sufficient and be able to deal with cut electrical and communication systems.",1
Embedded systems are not always standalone devices.,1
Many embedded systems consist of small parts within a larger device that serves a more general purpose.,1
"The program instructions written for embedded systems are referred to as firmware, and are stored in read-only memory or flash memory chips.",1
"However, most ready-made embedded systems boards are not PC-centered and do not use the ISA or PCI busses.",1
Implementation of embedded systems has advanced so that they can easily be implemented with already-made boards that are based on worldwide accepted platforms.,1
"Embedded systems are commonly found in consumer, cooking, industrial, automotive, and medical applications.",1
"Some examples of embedded systems are MP3 players, mobile phones, video game consoles, digital cameras, DVD players, and GPS.",1
An increasing number of embedded systems today use more than one single processor core.,1
"For low-volume or prototype embedded systems, general-purpose computers may be adapted by limiting the programs or by replacing the operating system with a real-time operating system.",1
"Embedded Systems, An Introduction Using the Renesas RX62N Microcontroller.",1
"Digital signal processing is the use of digital processing, such as by computers or more specialized digital signal processors, to perform a wide variety of signal processing operations.",1
"Digital signal processing is also fundamental to digital technology, such as digital telecommunication and wireless communications.",1
"Additional technologies for digital signal processing include more powerful general purpose microprocessors, field-programmable gate arrays, digital signal controllers, and stream processors.For systems that do not have a real-time computing requirement and the signal data exists in data files, processing may be done economically with a general-purpose computer.",1
"In computer science, digital image processing is the use of a digital computer to process digital images through an algorithm.",1
"The generation and development of digital image processing are mainly affected by three factors: first, the development of computers; second, the development of mathematics; third, the demand for a wide range of applications in environment, agriculture, military, industry and medical science has increased.",1
Digital image processing technology for medical applications was inducted into the Space Foundation Space Technology Hall of Fame in 1994.,1
Fundamentals of Digital Image Processing: A Practical Approach with Examples in Matlab.,1
Digital Image Processing: An Algorithmic Approach Using Java.,1
Computer science is the study of processes that interact with data and that can be represented as data in the form of programs.,1
Computer science began to be established as a distinct academic discipline in the 1950s and early 1960s.,1
"The world's first computer science degree program, the Cambridge Diploma in Computer Science, began at the University of Cambridge Computer Laboratory in 1953.",1
The first computer science department in the United States was formed at Purdue University in 1962.,1
"During the late 1950s, the computer science discipline was very much in its developmental stages, and such issues were commonplace.The concept of a field-effect transistor was proposed by Julius Edgar Lilienfeld in 1925.",1
"Computer science research also often intersects other disciplines, such as philosophy, cognitive science, linguistics, mathematics, physics, biology, statistics, and logic.",1
"Computer science is considered by some to have a much closer relationship with mathematics than many scientific disciplines, with some observers saying that computing is a mathematical science.",1
"Early computer science was strongly influenced by the work of mathematicians such as Kurt Gödel, Alan Turing, John von Neumann, Rózsa Péter and Alonzo Church and there continues to be a useful interchange of ideas between the two fields in areas such as mathematical logic, category theory, domain theory, and algebra.The relationship between Computer Science and Software Engineering is a contentious issue, which is further muddied by disputes over what the term ""Software Engineering"" means, and how computer science is defined.",1
Computer science departments with a mathematics emphasis and with a numerical orientation consider alignment with computational science.,1
"Computer science focuses on methods involved in design, specification, programming, verification, implementation and testing of human-made computing systems.",1
"As a discipline, computer science spans a range of topics from theoretical studies of algorithms and the limits of computation to the practical issues of implementing computing systems in hardware and software.CSAB, formerly called Computing Sciences Accreditation Board—which is made up of representatives of the Association for Computing Machinery, and the IEEE Computer Society—identifies four areas that it considers crucial to the discipline of computer science: theory of computation, algorithms and data structures, programming methodology and languages, and computer elements and architecture.",1
"DBLP Computer Science Bibliography: computer science bibliography website hosted at Universität Trier, in Germany.",1
Computer Science Must be Considered as an Independent Discipline.,1
A computer network is a group of computers that use a set of common communication protocols over digital interconnections for the purpose of sharing resources located on or provided by the network nodes.,1
"The nodes of a computer network may be classified by many means as personal computers, servers, networking hardware, or general purpose hosts.",1
"Computer networks may be classified by many criteria, for example, the transmission medium used to carry signals,  bandwidth, communications protocols to organize network traffic, the network size, the topology, traffic control mechanism, and organizational intent.",1
The best-known computer network is the Internet.,1
"Computer networks support many applications and services, such as access to the World Wide Web, digital video, digital audio, shared use of application and storage servers, printers, and fax machines, and use of email and instant messaging applications.",1
Computer networking was influenced by a wide array of technology developments and historical milestones.,1
"William Stallings, Computer Networking with Internet Protocols and Technology, Pearson Education 2004.",1
"Important publications in computer networks
Network Communication Architecture and Protocols: OSI Network Architecture 7 Layers Model
Dimitri Bertsekas, and Robert Gallager, ""Data Networks,"" Prentice Hall, 1992.",1
"Power engineering, also called power systems engineering, is a subfield of electrical engineering that deals with the generation, transmission, distribution and utilization of electric power, and the electrical apparatus  connected to such systems.",1
Power engineering draws the majority of its theoretical base from electrical engineering.,1
Power system protection is a branch of electrical power engineering that deals with the protection of electrical power systems from faults through the disconnection of faulted parts from the rest of the electrical network.,1
A measuring instrument is a device for measuring a physical quantity.,1
"Measuring instruments, and formal test methods which define the instrument's use, are the means by which these relations of numbers are obtained.",1
All measuring instruments are subject to varying degrees of instrument error and measurement uncertainty.,1
"Today, the  usual measuring instruments for time are clocks and watches.",1
"Given this growth, telecommunications play an increasingly important role in the world economy and the global telecommunications industry was about a $4.7 trillion sector in 2012.",1
Dot-Dash to Dot.Com: How Modern Telecommunications Evolved from the Telegraph to the Internet.,1
"In electrical engineering,  partial discharge is a localized dielectric breakdown of a small portion of a solid or fluid  electrical insulation system under high voltage stress.",1
Protracted partial discharge can erode solid insulation and eventually lead to breakdown of insulation.,1
Partial discharges within an insulating material are usually initiated within gas-filled voids within the dielectric.,1
Partial discharge measurement can localize the damaged part of an insulated system.,1
Data collected during partial discharge testing is compared to measurement values of the same cable gathered during the acceptance-test or to factory quality control standards.,1
"Partial discharge measurement is applicable  to cables and accessories with various insulation materials, such as polyethylene or paper-insulated lead-covered cable.",1
"Partial discharge measurement is routinely carried out to assess the condition of the insulation system of rotating machines, transformers, and gas-insulated switchgear.",1
Partial discharge currents tend to be of short duration and have rise times in the nanosecond realm.,1
The usual way of quantifying partial discharge magnitude is in picocoulombs.,1
The intensity of partial discharge is displayed versus time.,1
They are displayed in a partial discharge mapping format.,1
"A phase-related depiction of the partial discharges provides additional information, useful for the evaluation of the device under test.",1
TEVs occur because the partial discharge creates current spikes in the conductor and hence also in the earthed metal surrounding the conductor.,1
"The cumulative effect of partial discharges within solid dielectrics is the formation of numerous, branching partially conducting discharge channels, a process called treeing.",1
"In paper-insulated high-voltage cables, partial discharges begin as small pinholes penetrating the paper windings that are adjacent to the electrical conductor or outer sheath.",1
"Partial discharges dissipate energy in the form of heat, sound, and light.",1
"Advanced technique for partial discharge detection and analysis in power cables
What is Partial Discharge?",1
"Partial Discharge Technical Articles and Papers
Measurement and Analysis of Partial Discharge on Typical Defects in GIS
papers and resources on partial discharge",1
Most electric motors operate through the interaction between the motor's magnetic field and electric current in a wire winding to generate force in the form of torque applied on the motor's shaft.,1
"Electric motors can be powered by direct current sources, such as from batteries, motor vehicles or rectifiers, or by alternating current sources, such as a power grid, inverters or electrical generators.",1
"Electric motors may be classified by considerations such as power source type, internal construction, application and type of motion output.",1
"The largest electric motors are used for ship propulsion, pipeline compression and pumped-storage applications with ratings reaching 100 megawatts.",1
"Electric motors are found in industrial fans, blowers and pumps, machine tools, household appliances, power tools and disk drives.",1
"Electric motors produce linear or rotary force intended to propel some external mechanism, such as a fan or an elevator.",1
"However, electric motors are not as convenient or common as ICEs in mobile applications (i.e.",1
"This allowed Sprague to use electric motors to invent the first electric trolley system in 1887–88 in Richmond, Virginia, the electric elevator and control system in 1892, and the electric subway with independently powered centrally-controlled cars.",1
The development of electric motors of acceptable efficiency was delayed for several decades by failure to recognize the extreme importance of an air gap between the rotor and stator.,1
Electric motors applied in agriculture eliminated human and animal muscle power from such tasks as handling grain or pumping water.,1
"Household uses) of electric motors reduced heavy labor in the home and made higher standards of convenience, comfort and safety possible.",1
"Today, electric motors consume more than half of the electric energy produced in the US.",1
Doubly-fed electric motors are machines with an effective constant torque speed range that is twice synchronous speed for a given frequency of excitation.,1
"Electric motors have efficiencies ranging from 20% to 98%,  with efficiency also being dependent on load.",1
"Electric motors can achieve densities of up to 20KW/KG, meaning 20 Kilowatts of output power per Kilogram of weight.",1
"Conventional electric motors instead employ magnetic attraction and repulsion, and require high current at low voltages.",1
Piezoelectric motors make use of the converse piezoelectric effect whereby the material produces acoustic or ultrasonic vibrations to produce linear or rotary motion.,1
"In the first practical electric generators, called dynamos, the AC was converted into DC with a commutator, a set of rotating switch contacts on the armature shaft.",1
"In an electric power system, switchgear is composed of electrical disconnect switches, fuses or circuit breakers used to control, protect and isolate electrical equipment.",1
Switchgear is used both to de-energize equipment to allow work to be done and to clear faults downstream.,1
Oil-filled switchgear equipment allow arc energy to be contained and safely controlled.,1
High-voltage switchgear was invented at the end of the 19th century for operating motors and other electric machines.,1
"The switchgear on the low-voltage side of the transformers may be located in a building, with medium-voltage circuit breakers for distribution circuits, along with metering, control, and protection equipment.",1
Switchgear also provides isolation of circuits from power supplies.,1
Switchgear is also used to enhance system availability by allowing more than one source to feed a load.,1
"However, such switchgear cannot be used profitably on a high voltage system.",1
"For higher voltages, switchgear is typically mounted outdoors and insulated by air, although this requires a large amount of space.",1
"Gas-insulated switchgear saves space compared with air-insulated equipment, although the equipment cost is higher.",1
Oil insulated switchgear presents an oil spill hazard.,1
Indoor switchgear can also be type tested for internal arc containment.,1
Switchgear systems require continuous maintenance and servicing to remain safe to use and fully optimized to provide such high voltages.,1
Optical engineering is the field of study that focuses on applications of optics.,1
"Optical engineering deals with design of optical instruments such as lenses, microscopes, telescopes, and other equipment that utilizes the properties of light using physics and chemistry.",1
"Other prominent optical engineering applications include optical sensors and measurement systems, lasers, fiber optic communication systems, optical disc systems (e.g.",1
Optical engineering metrology uses optical methods to measure micro-vibrations with instruments like the laser speckle interferometer or to measure the properties of the various masses with instruments measuring refraction.,1
Acoustical engineering is the branch of engineering dealing with sound and vibration.,1
"One goal of acoustical engineering can be the reduction of unwanted noise, which is referred to as noise control.",1
"But acoustical engineering is not just about noise control; it also covers positive uses of sound, from the use of ultrasound in medicine to the programming of digital sound synthesizers, and from designing a concert hall to enhance the sound of an orchestra to specifying a railway station's sound system so announcements are intelligible.",1
"Acoustical engineering can go beyond noise control to look at what is the best sound for a product, for instance, manipulating the sound of door closures on automobiles.",1
"Manufacturing Engineering is a branch of professional engineering that shares many common concepts and ideas with other fields of engineering such as mechanical, chemical, electrical, and industrial engineering.",1
"Manufacturing engineering requires the ability to plan the practices of manufacturing; to research and to develop tools, processes, machines and equipment; and to integrate the facilities and systems for producing quality products with the optimum expenditure of capital.The manufacturing or production engineer's primary focus is to turn raw material into an updated or new product in the most effective, efficient & economic way possible.",1
Manufacturing engineering is considered to be a subdiscipline of industrial engineering/systems engineering and has very strong overlaps with mechanical engineering.,1
This field of manufacturing engineering emerged from tool and die discipline in the early 20th century.,1
Robots are used extensively in manufacturing engineering.,1
Working as a manufacturing engineering technologist involves a more applications-oriented qualification path.,1
"Just as manufacturing engineering is linked with other disciplines, such as mechatronics, multidisciplinary design optimization is also being used with other CAE programs to automate and improve the iterative design process.",1
"Successful students in manufacturing engineering degree programs are inspired by the notion of starting with a natural resource, such as a block of wood, and ending with a usable, valuable product, such as a desk, produced efficiently and economically.",1
"Optics is the branch of physics that studies the behaviour and properties of light, including its interactions with matter and the construction of instruments that use or detect it.",1
"Optics usually describes the behaviour of visible, ultraviolet, and infrared light.",1
Practical optics is usually done using simplified models.,1
"Physical optics is a more comprehensive model of light, which includes wave effects such as diffraction and interference that cannot be accounted for in geometric optics.",1
Quantum optics deals with the application of quantum mechanics to optical systems.,1
"Practical applications of optics are found in a variety of technologies and everyday objects, including mirrors, lenses, telescopes, microscopes, lasers, and fibre optics.",1
"The word optics comes from the ancient Greek word ὀπτική, meaning ""appearance, look"".Greek philosophy on optics broke down into two opposing theories on how vision worked, the intromission theory and the emission theory.",1
"Ptolemy, in his treatise Optics, held an extramission-intromission theory of vision: the rays from the eye formed a cone, the vertex being within the eye, and the base defining the visual field.",1
